store_name,full_address,city,province,latitude,longitude,store_type,operating_hours,osm_id,osm_type
Alfamart,,Bandung,Jawa Barat,-6.9434751,107.7541495,convenience,,697134726,way
Alfamart,,Depok,Jawa Barat,-6.3938855,106.9001829,convenience,,697594577,way
Alfamart,,Depok,Jawa Barat,-6.3972836,106.8896726,convenience,,697595376,way
Alfamart,,Depok,Jawa Barat,-6.3995035,106.885931,convenience,,697595560,way
Alfamart,,Depok,Jawa Barat,-6.3916996,106.8823428,convenience,,697595641,way
Alfamart,,Depok,Jawa Barat,-6.4027567,106.882419,convenience,,697595761,way
Alfamart,,Depok,Jawa Barat,-6.4469219,106.8666195,convenience,,698253815,way
Alfamart,,Depok,Jawa Barat,-6.4367618,106.8655982,convenience,,698842595,way
Alfamart,,Kota Bogor,Jawa Barat,-6.4588665,106.8964535,convenience,,699249555,way
Alfamart,,Kota Tangerang,Banten,-6.255945,106.4685564,convenience,,702245075,way
Alfamart,,Pangandaran,Jawa Barat,-7.6928019,108.6574789,convenience,,702962709,way
Alfamart,,Pangandaran,Jawa Barat,-7.6760534,108.6135694,convenience,,703249033,way
Alfamart,,Cirebon,Jawa Barat,-6.7780642,108.5675166,convenience,,704509623,way
Alfamart,,Balangan,Kalimantan Selatan,-2.3301063,115.4628097,convenience,,708740692,way
Alfamart,JL S.PARMAN RT2 RW03 DUSUN SITINGGIL,Cilacap,Jawa Tengah,-7.5547363,108.8860384,convenience,,709832864,way
Alfamart,Jalan Raya Maos-Sampang,Cilacap,Jawa Tengah,-7.6065132,109.1457702,convenience,,711950479,way
Alfamart,,Kota Tangerang,Banten,-6.2633621,106.4668279,convenience,,713382457,way
Alfamart,,Jatimakmur,Jawa Barat,-6.2831897,106.9295134,convenience,,721054975,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.3340088,106.9458399,convenience,,721506631,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.2679481,106.9410705,convenience,,721535784,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.3522803,106.9381117,convenience,,723081681,way
Alfamart,,Batam,Kepulauan Riau,1.0364479,103.9761683,convenience,,733142829,way
Alfamart,,Batam,Kepulauan Riau,1.1438025,104.0282473,convenience,,733143432,way
Alfamart,,Batam,Kepulauan Riau,1.1297044,104.0355954,convenience,,733185959,way
Alfamart,,Batam,Kepulauan Riau,1.1239802,103.9685707,convenience,,733197011,way
Alfamart,,Purworejo,Jawa Tengah,-7.7250672,110.0243119,convenience,,734129482,way
Alfamart,,Sukabumi,Jawa Barat,-6.9648779,106.9391722,convenience,,737606017,way
Alfamart,,Cilacap,Jawa Tengah,-7.6519651,109.0786683,convenience,,737759809,way
Alfamart,Jl. Kolonel Sugiyono Rw 12,Cilacap,Jawa Tengah,-7.7338674,109.0158339,convenience,,737765717,way
Alfamart,Jl. Penyu Rt 03/15,Cilacap,Jawa Tengah,-7.7343371,109.0194608,convenience,,737765719,way
Alfamart,Jl. Kelapa Lima Rw 03,Cilacap,Jawa Tengah,-7.740387,109.0130856,convenience,,737765720,way
Alfamart,jl.urip sumoharjo,Cilacap,Jawa Tengah,-7.6765099,109.0594289,convenience,,737811667,way
Alfamart,,Cilacap,Jawa Tengah,-7.4851387,108.7933789,convenience,,738109182,way
Alfamart,,Aceh Utara,Aceh,5.2379323,97.0167464,convenience,,742873167,way
Alfamart,Jalan Sisingamangaraja,Pekanbaru,Riau,0.5281063,101.4567268,convenience,,743560377,way
Alfamart,Jl. Proklamasi,Langkat,Sumatera Utara,3.7425321,98.4439455,convenience,,744812040,way
Alfamart,,Pekanbaru,Riau,0.4538571,101.4191187,convenience,,745629971,way
Alfamart,Jalan Giam,Pekanbaru,Riau,0.5416503,101.4302898,convenience,,751225399,way
Alfamart,Lintas Timur,Pelalawan,Riau,0.128452,102.0747212,convenience,,751226180,way
Alfamart,,Cilacap,Jawa Tengah,-7.3646474,108.8607423,convenience,,756847887,way
Alfamart,,Pandeglang,Banten,-6.3469002,106.0458106,convenience,,761423580,way
Alfamart,,Pandeglang,Banten,-6.3530232,106.0365038,convenience,,761594625,way
Alfamart,,Kotawaringin Timur,Kalimantan Tengah,-2.0482624,112.9805633,convenience,,762530248,way
Alfamart,,Tangerang Selatan,Banten,-6.2895984,106.6659796,convenience,,762786594,way
Alfamart,,Pandeglang,Banten,-6.3386849,106.0532355,convenience,,762803603,way
Alfamart,,Kota Karawang,Jawa Barat,-6.2343378,107.5665291,convenience,,764750343,way
Alfamart,"Kembali, Mentawa Baru Ketapang",Kotawaringin Timur,kalimantan tengah,-2.5703872,112.955834,convenience,,765583290,way
Alfamart,,Kotawaringin Timur,Kalimantan Tengah,-2.5384033,112.9397273,convenience,,765773641,way
Alfamart,,Banjarbaru,Kalimantan Selatan,-3.4435396,114.7137777,convenience,,771665056,way
Alfamart,Jalan Situ Cileunca,Bandung,Jawa Barat,-7.184182,107.5601317,convenience,,771808525,way
Alfamart,,Bandung,Jawa Barat,-7.0519013,107.7101053,convenience,,790915820,way
Alfamart,,Banjar,Jawa Barat,-7.3640869,108.5420117,convenience,24/7,793898628,way
Alfamart,,Banjar,Jawa Barat,-7.3694884,108.5357972,convenience,24/7,793907221,way
Alfamart,,Bandung,Jawa Barat,-7.1176074,107.4348446,convenience,,804089787,way
Alfamart,,Bandung,Jawa Barat,-7.0189291,107.6545656,convenience,,807021141,way
Alfamart,"Jalan Raya Rancah – Rajadesa, 255",Rancah,Jawa Barat,-7.1977398,108.5026933,convenience,,807949665,way
Alfamart,,Badung,Bali,-8.6732901,115.1766588,convenience,,808641559,way
Alfamart,,Bandung,Jawa Barat,-6.9855208,107.828945,convenience,,808661634,way
Alfamart,,Kubu Raya,Kalimantan Barat,-0.143028,109.4106785,convenience,,812668565,way
Alfamart,,Tegal,Jawa Tengah,-6.8807554,109.1869404,convenience,,814574661,way
Alfamart,,Bandung,Jawa Barat,-7.0730619,107.706676,convenience,,814717402,way
Alfamart,,Sumbawa,Nusa Tenggara Barat,-8.5198484,116.9927293,convenience,,815553703,way
Alfamart,,Tangerang Selatan,Banten,-6.3078658,106.7479248,convenience,,817266877,way
Alfamart,,Tangerang Selatan,Banten,-6.3102305,106.7471312,convenience,,817270935,way
Alfamart,,Tulang Bawang,Lampung,-4.2958524,105.2307544,convenience,,822826770,way
Alfamart,,Tulang Bawang,Lampung,-4.293369,105.2205051,convenience,,822826780,way
Alfamart,,Tulang Bawang,Lampung,-4.2827211,105.2093579,convenience,,823088182,way
Alfamart,,Jakarta,DKI Jakarta,-6.231938,106.9290942,convenience,Mo-Su 08:00-22:00,827811367,way
Alfamart,,Luwu Utara,Sulawesi Selatan,-2.5525518,120.3202912,convenience,,828126252,way
Alfamart,,Kota Tangerang,Banten,-6.2255237,106.6567649,convenience,,832305833,way
Alfamart,,Kota Tangerang,Banten,-6.2278469,106.659977,convenience,,832305839,way
Alfamart,,Kota Bogor,Jawa Barat,-6.5299711,106.7702169,convenience,,843845011,way
Alfamart,,Kota Bogor,Jawa Barat,-6.5662903,106.8097356,convenience,,844197943,way
Alfamart,,Kota Bogor,Jawa Barat,-6.5616002,106.8076897,convenience,,844354840,way
Alfamart,,Bandung,Jawa Barat,-7.0317079,107.7512481,convenience,,845568581,way
Alfamart,,Kab. Bandung,Jawa Barat,-7.0577612,107.5895533,convenience,,845856628,way
Alfamart,,Bandung,Jawa Barat,-7.0423488,107.7118573,convenience,,845857200,way
Alfamart,,Bandung Barat,Jawa Barat,-6.8179071,107.5873427,convenience,,854545172,way
Alfamart,,Bandung Barat,Jawa Barat,-6.8306132,107.5967376,convenience,,854787221,way
Alfamart,,Bandung Barat,Jawa Barat,-6.8137915,107.6013434,convenience,,855678276,way
Alfamart,,Bandung Barat,Jawa Barat,-6.8547759,107.5341873,convenience,,856161375,way
Alfamart,,Bandung,Jawa Barat,-6.9083786,107.6906996,convenience,Mo-Su 07:00-22:00,857016583,way
Alfamart,,Bandung,Jawa Barat,-6.9019941,107.6914934,convenience,Mo-Su 07:00-22:00,857189654,way
Alfamart,,Bandung Barat,Jawa Barat,-6.8403631,107.4790754,convenience,,858624405,way
Alfamart,,Bandung,Jawa Barat,-6.9343694,107.7181679,convenience,Mo-Su 07:00-22:00,858677596,way
Alfamart,,Bandung Barat,Jawa Barat,-6.8079283,107.5968668,convenience,,858902856,way
Alfamart,,Bandung,Jawa Barat,-6.8981641,107.6760793,convenience,,859241185,way
Alfamart,,Bandung Barat,Jawa Barat,-6.8522915,107.525919,convenience,,859767511,way
Alfamart,,Bandung,Jawa Barat,-7.1153965,107.4444729,convenience,,859959283,way
Alfamart,,Tegal,Jawa Tengah,-6.9222229,109.1870995,convenience,,863132079,way
Alfamart,,Bandung Barat,Jawa Barat,-6.8179792,107.6125674,convenience,,864198242,way
Alfamart,,Tegal,Jawa Tengah,-6.920255,109.1591599,convenience,,866825954,way
Alfamart,,Deli Serdang,Sumatera Utara,3.4668122,98.6538939,convenience,,870002249,way
Alfamart,Jalan Pasar Ciluar,Kota Bogor,Jawa Barat,-6.5431791,106.8352928,convenience,Mo-Sa 07:00-22:00,870619173,way
Alfamart,,Lombok Tengah,Nusa Tenggara Barat,-8.6519138,116.1995237,convenience,,875675574,way
Alfamart,Jalan Ir. H. Djuanda No. 473,Bandung,Jawa Barat,-6.8649202,107.6223161,convenience,Mo-Su 07:00-22:00,876425539,way
Alfamart,,Kota Tangerang,Banten,-6.1942744,106.6363683,convenience,,878869852,way
Alfamart,"Jalan Jenderal Sudirman, 102","Ciamis, Kecamatan Ciamis, Kabupaten Ciamis, Jawa Barat",Jawa Barat,-7.3261831,108.3424585,convenience,24/7,882740202,way
Alfamart,,Jakarta,DKI Jakarta,-6.2552463,106.8552606,convenience,,883255309,way
Alfamart,Jalan Profesor Abdurrahman Basalamah,Makassar,Sulawesi Selatan,-5.146716,119.4491257,convenience,,886375925,way
Alfamart,,Kulon Progo,Yogyakarta,-7.857692,110.1469293,convenience,,886416739,way
Alfamart,,Makassar,Sulawesi Selatan,-5.1596759,119.4470006,convenience,,886608346,way
Alfamart,Jalan Domba,Makassar,Sulawesi Selatan,-5.1501173,119.4209655,convenience,24/7,890861986,way
Alfamart,Jalan Poros Perumnas Sudiang,"Kecamatan Biringkanaya, Makassar",Sulawesi Selatan,-5.107111,119.5358589,convenience,,894544667,way
Alfamart,,Pati,Jawa Tengah,-6.7084757,110.9441341,convenience,,896410721,way
Alfamart,Jalan Daeng Regge,Makassar,Sulawesi Selatan,-5.1221605,119.4392819,convenience,,899500911,way
Alfamart,,Mamuju,Sulawesi Barat,-2.6875968,118.8629602,convenience,,899773427,way
Alfamart,Jalan Monumen Emmy Saelan,Makassar,Sulawesi Selatan,-5.1687815,119.4433391,convenience,,900390825,way
Alfamart,,Bolaang Mongondow Utara,Sulawesi Utara,0.9073928,123.304686,convenience,,902198764,way
Alfamart,,Kebumen,Jawa Tengah,-7.7614711,109.6684562,supermarket,,906964414,way
Alfamart,,Garut Kota,Jawa Barat,-7.3667473,107.8151903,convenience,,908626706,way
Alfamart,,Garut Kota,Jawa Barat,-7.3492728,107.8016468,convenience,,911686551,way
Alfamart,,Tangerang Selatan,Banten,-6.3078673,106.6947972,convenience,,925489677,way
Alfamart,,Tangerang Selatan,Banten,-6.3052206,106.6933936,convenience,,925489678,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.2654495,107.0119477,convenience,,927228592,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.2970435,107.017031,convenience,,927536289,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.29526,106.9967999,convenience,,927996448,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.274678,107.0048206,convenience,,929528504,way
Alfamart,,Semarang,Jawa Tengah,-6.9967897,110.4727248,convenience,,932688258,way
Alfamart,,Banjarmasin,Kalimantan Selatan,-3.3194137,114.6208717,convenience,sunrise-sunset,933614480,way
Alfamart,,Lampung Selatan,Lampung,-5.6507048,105.6797954,convenience,,934186061,way
Alfamart,,Lampung Selatan,Lampung,-5.6277122,105.7223456,convenience,,935190967,way
Alfamart,,Maros,Sulawesi Selatan,-4.9299514,119.8343718,convenience,,947711808,way
Alfamart,,Malang,Jawa Timur,-7.9686379,112.6132267,convenience,,948230593,way
Alfamart,,Malang,Jawa Timur,-7.9519965,112.5813617,convenience,,948335558,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.3359364,107.0102756,convenience,,956067759,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.3295764,107.003516,convenience,,956290120,way
Alfamart,,Bangli,Bali,-8.4945225,115.3490847,convenience,,968953543,way
Alfamart,,Tangerang Selatan,Banten,-6.323332,106.6956213,convenience,,969447547,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.250883,106.9625686,convenience,,969545472,way
Alfamart,,Tuban,Jawa Timur,-6.8950589,112.048737,convenience,,969896523,way
Alfamart,,Wonosobo,Jawa Tengah,-7.366687,109.925018,convenience,,972724640,way
Alfamart,,Bantul,Yogyakarta,-7.8126686,110.4023179,convenience,,974291251,way
Alfamart,,Tuban,Jawa Timur,-6.899108,112.0592679,convenience,,975307283,way
Alfamart,,Jambi,Jambi,-1.643011,103.5577247,convenience,,980408656,way
Alfamart,,Muaro Jambi,Jambi,-1.6165804,103.5293608,convenience,,980438847,way
Alfamart,Jalan Hayam Wuruk,Tuban,Jawa Timur,-6.9073935,112.0648446,convenience,,984860225,way
Alfamart,,Cianjur,Jawa Barat,-6.850298,107.1299085,convenience,,985668122,way
Alfamart,,Subang,Jawa Barat,-6.5431618,107.726028,convenience,,988487765,way
Alfamart,,Serang,Banten,-6.1008707,106.1668696,convenience,Mo-Su 07:00-22:00,991615746,way
Alfamart,,Malang,Jawa Timur,-8.1465477,112.5691908,convenience,,991681985,way
Alfamart,,Gunungkidul,Yogyakarta,-8.0810126,110.7632116,convenience,,993598726,way
Alfamart,,Garut Kota,Jawa Barat,-7.2690684,107.8149069,convenience,,995942222,way
Alfamart,,Pekalongan,Jawa Tengah,-6.971165,109.6057141,convenience,,999077807,way
Alfamart,,Cianjur,Jawa Barat,-6.8073521,107.1511579,convenience,,1000433362,way
Alfamart,,Kota Bogor,Jawa Barat,-6.4577672,106.6473828,convenience,,1001010591,way
Alfamart,,Sragen,Jawa Tengah,-7.433323,111.0238139,convenience,,1001293328,way
Alfamart,,Karanganyar,Jawa Tengah,-7.5997086,110.9614337,convenience,,1002068787,way
Alfamart,,Karanganyar,Jawa Tengah,-7.5553279,110.8762136,convenience,,1002806513,way
Alfamart,,Bandung,Jawa Barat,-7.1876897,107.6721605,convenience,,1004343635,way
Alfamart,,Batang Hari,Jambi,-1.7233744,103.2452878,convenience,,1005485724,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.2211223,107.0394755,convenience,,1006901897,way
Alfamart,,Karanganyar,Jawa Tengah,-7.5546278,110.8715226,convenience,,1015707321,way
Alfamart,,Madiun,Jawa Timur,-7.5457724,111.508469,convenience,,1020863064,way
Alfamart,,Magetan,Jawa Timur,-7.5434192,111.506427,convenience,,1020863068,way
Alfamart,,Minahasa,Sulawesi Utara,1.2992032,124.906548,convenience,24/7,1028665803,way
Alfamart,,Magetan,Jawa Timur,-7.6826507,111.4750449,convenience,,1028871203,way
Alfamart,,Madiun,Jawa Timur,-7.5482427,111.6513669,convenience,,1029948491,way
Alfamart,,Indramayu,Jawa Barat,-6.5112721,108.4266539,convenience,,1034678027,way
Alfamart,,Kota Bogor,Jawa Barat,-6.650739,106.9047102,convenience,,1035886394,way
Alfamart,,Lombok Barat,Nusa Tenggara Barat,-8.5409536,116.0767204,convenience,,1038166715,way
Alfamart,,Kota Bogor,Jawa Barat,-6.5342347,106.7854324,convenience,,1038260006,way
Alfamart,,Mataram,Nusa Tenggara Barat,-8.5630918,116.075576,convenience,,1038682527,way
Alfamart,,Tuban,Jawa Timur,-6.8985618,112.0432626,convenience,,1038827145,way
Alfamart,,Mataram,Nusa Tenggara Barat,-8.5654765,116.0819733,convenience,,1038994548,way
Alfamart,,Kota Bogor,Jawa Barat,-6.5879429,106.8166234,convenience,,1039231052,way
Alfamart,,Kota Bogor,Jawa Barat,-6.5749662,106.8174645,convenience,,1039236787,way
Alfamart,,Tuban,Jawa Timur,-6.8841362,112.049199,convenience,,1044527022,way
Alfamart,,Sarolangun,Jambi,-2.1377186,102.8148992,convenience,,1046038021,way
Alfamart,Megamendung KM 76 Cipayung,Kota Bogor,Jawa Barat,-6.6502534,106.9044918,convenience,,1047068660,way
Alfamart,,Kota Bogor,Jawa Barat,-6.5809179,106.810815,convenience,,1047771238,way
Alfamart,Jalan Pekayon Raya,Kota Bekasi,Jawa Barat,-6.2749399,106.9772478,convenience,24/7,1049493520,way
Alfamart,,Jambi,Jambi,-1.5984159,103.5766002,convenience,,1050172482,way
Alfamart,,Lombok Barat,Nusa Tenggara Barat,-8.5490833,116.1247926,convenience,,1050179984,way
Alfamart,,Batang Hari,Jambi,-1.8493911,103.0222605,convenience,,1052049457,way
Alfamart,,Batang Hari,Jambi,-1.7053604,103.3214216,convenience,,1055607915,way
Alfamart,,Kupang,Nusa Tenggara Timur,-10.0789581,123.8717606,convenience,Mo-Su 08:00-22:00,1057494325,way
Alfamart,Jl. Babakan Tarogong,Bandung,Jawa Barat,-6.9326536,107.5925365,convenience,Mo-Su 07:00-22:00,1060205133,way
Alfamart,Jl Cihampelas No 128,Bandung,Jawa Barat,-6.8968708,107.6041137,convenience,Mo-Su 07:00-22:00,1060409376,way
Alfamart,Jalan Peta,Bandung,Jawa Barat,-6.9347377,107.5926184,convenience,Mo-Su 07:00-22:00,1061417986,way
Alfamart,Jalan Kopo,Bandung,Jawa Barat,-6.9431198,107.5910798,convenience,Mo-Su 07:00-22:00,1062268818,way
Alfamart,Jalan WR Supratman,Bengkulu,Bengkulu,-3.7659143,102.2805753,convenience,07:00-22:00,1062761510,way
Alfamart,M. Yamin,Rawa Laut,Lampung,-5.4213791,105.2668512,convenience,Mo-Su 07:00-22:00,1063103103,way
Alfamart,,Malang,Jawa Timur,-7.9474651,112.6056825,convenience,,1063135046,way
Alfamart,,Lampung Timur,Lampung,-5.0831459,105.3594141,convenience,,1063256682,way
Alfamart,,Kota Tangerang,Banten,-6.1540573,106.5490789,convenience,,1063313606,way
Alfamart,,Langkat,Sumatera Utara,3.750351,98.4653841,convenience,,1063524325,way
Alfamart,,Klaten,Jawa Tengah,-7.6720237,110.677006,convenience,,1064029613,way
Alfamart,Jalan Jogja - Solo,Klaten,Jawa Tengah,-7.6741725,110.6537043,convenience,,1064208622,way
Alfamart,,Wajo,Sulawesi Selatan,-3.9531358,120.2615295,convenience,,1064906888,way
Alfamart,,Serang,Banten,-6.1200292,106.1951837,convenience,,1067064418,way
Alfamart,,Gianyar,Bali,-8.4986832,115.2726833,convenience,,1069815523,way
Alfamart,Jalan Raya Karangbanjar,"Karangbanjar, Bojongsari, Purbalingga, Jawa Tengah, Indonesia",Jawa Tengah,-7.3547737,109.3389158,convenience,,1069959372,way
Alfamart,Jalan Raya Kutasari - Tobong,"Kutasari, Purbalingga, Jawa Tengah, Indonesia",Jawa Tengah,-7.3506079,109.3209825,convenience,,1069970115,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.2934173,107.0362237,convenience,,1071806662,way
Alfamart,,Sragen,Jawa Tengah,-7.46562,111.0808573,convenience,,1072536368,way
Alfamart,,Sragen,Jawa Tengah,-7.4063195,111.1182482,convenience,,1072554317,way
Alfamart,,Kota Bogor,Jawa Barat,-6.6861538,106.9446086,convenience,,1072557514,way
Alfamart,,Kota Bogor,Jawa Barat,-6.659067,106.9140962,convenience,,1072912308,way
Alfamart,,Sragen,Jawa Tengah,-7.403892,111.1167713,convenience,,1073761787,way
Alfamart,,Kota Tangerang,Banten,-6.2965641,106.6267622,convenience,,1074746300,way
Alfamart,,Sukabumi,Jawa Barat,-6.9625441,106.7965885,convenience,,1075653126,way
Alfamart,,Sukabumi,Jawa Barat,-6.8958734,106.7818346,convenience,,1075714684,way
Alfamart,,Cirebon,Jawa Barat,-6.7007244,108.4937714,convenience,,1075954570,way
Alfamart,,Sragen,Jawa Tengah,-7.4537527,111.0257134,convenience,,1076461943,way
Alfamart,"Jl. Raya Puncak, Hanjawar, Palasari, Kec. Cipanas",Cianjur,Jawa Barat,-6.7153644,107.0246173,convenience,,1076519696,way
Alfamart,,Kota Bogor,Jawa Barat,-6.386863,106.9395316,convenience,Mo-Su 07:00-22:00,1081655542,way
Alfamart,Nuangan,Nuangan,Sulawesi Utara,0.5989913,124.520868,convenience,,1083438198,way
Alfamart,,Kota Bogor,Jawa Barat,-6.344179,106.5701949,convenience,,1085301111,way
Alfamart,,Depok,Jawa Barat,-6.3725776,106.8679356,convenience,,1086043462,way
Alfamart,,Ogan Komering Ulu Timur,Sumatera Selatan,-4.1537019,104.6513479,convenience,,1095764266,way
Alfamart,,Manado,Sulawesi Utara,1.476397,124.8706495,convenience,,1096172280,way
Alfamart,,Minahasa,Sulawesi Utara,1.4273997,124.8386322,convenience,,1096172678,way
Alfamart,,Minahasa,Sulawesi Utara,1.2339267,124.8651782,convenience,,1096174598,way
Alfamart,,Minahasa,Sulawesi Utara,1.2581145,124.7772333,convenience,,1096177789,way
Alfamart,,Minahasa,Sulawesi Utara,1.2882581,124.8838731,convenience,,1096177994,way
Alfamart,,Minahasa,Sulawesi Utara,1.1615159,124.830542,convenience,,1096178958,way
Alfamart,,Minahasa,Sulawesi Utara,1.4193326,124.71508,convenience,,1096189374,way
Alfamart,,Minahasa Utara,Sulawesi Utara,1.6923479,125.0114258,convenience,,1096189814,way
Alfamart,,Bitung,Sulawesi Utara,1.454971,125.1230665,convenience,,1096193312,way
Alfamart,,Tomohon,Sulawesi Utara,1.3182631,124.8419182,convenience,,1096197044,way
Alfamart,,Manado,Sulawesi Utara,1.5667815,124.8744429,convenience,,1096197982,way
Alfamart,,Manado,Sulawesi Utara,1.5074548,124.8908328,convenience,,1096198934,way
Alfamart,,Bolaang Mongondow,Sulawesi Utara,0.7767855,124.3484937,convenience,,1096210300,way
Alfamart,,Minahasa Utara,Sulawesi Utara,1.4623103,124.9657227,convenience,,1096213826,way
Alfamart,,Manado,Sulawesi Utara,1.4480728,124.8102722,convenience,,1096214622,way
Alfamart,,Bitung,Sulawesi Utara,1.4430159,125.1843231,convenience,,1096217377,way
Alfamart,,Minahasa,Sulawesi Utara,1.1654975,124.8482328,convenience,,1096218421,way
Alfamart,,Minahasa,Sulawesi Utara,1.39908,124.6836004,convenience,,1096219251,way
Alfamart,,Minahasa,Sulawesi Utara,1.3937628,124.6780973,convenience,,1096219722,way
Alfamart,,Minahasa,Sulawesi Utara,1.278868,124.8769178,convenience,,1096220089,way
Alfamart,,Minahasa,Sulawesi Utara,1.44497,124.7566061,convenience,,1096220297,way
Alfamart,,Minahasa,Sulawesi Utara,1.4414041,124.752601,convenience,,1096223300,way
Alfamart,,Minahasa,Sulawesi Utara,1.1562719,124.8434496,convenience,,1096329926,way
Alfamart,,Minahasa Utara,Sulawesi Utara,1.4174109,124.9857796,convenience,,1096332216,way
Alfamart,,Bitung,Sulawesi Utara,1.447988,125.1278241,convenience,,1096335919,way
Alfamart,,Manado,Sulawesi Utara,1.5396941,124.9112781,convenience,,1096337620,way
Alfamart,,Minahasa,Sulawesi Utara,1.4478399,124.759962,convenience,,1096440631,way
Alfamart,,Minahasa,Sulawesi Utara,1.1469853,124.8289739,convenience,,1096441714,way
Alfamart,,Minahasa Utara,Sulawesi Utara,1.4671433,124.9244084,convenience,,1096450103,way
Alfamart,,Minahasa,Sulawesi Utara,1.1537888,124.8396534,convenience,,1096450431,way
Alfamart,,Manado,Sulawesi Utara,1.4609842,124.8376419,convenience,,1096456655,way
Alfamart,,Minahasa Utara,Sulawesi Utara,1.4649746,124.9268045,convenience,,1096457634,way
Alfamart,,Minahasa,Sulawesi Utara,1.2889018,124.8782907,convenience,,1096509718,way
Alfamart,,Minahasa,Sulawesi Utara,1.4389434,124.793953,convenience,,1096667941,way
Alfamart,,Manado,Sulawesi Utara,1.4736561,124.8445409,convenience,,1096708058,way
Alfamart,,Minahasa,Sulawesi Utara,1.1562069,124.8384526,convenience,,1096722616,way
Alfamart,,Manado,Sulawesi Utara,1.443303,124.8376193,convenience,,1096724065,way
Alfamart,"Jalan Tebet Timur Dalam Raya, 9",Jakarta Selatan,DKI Jakarta,-6.2349028,106.8571373,convenience,Mo-Su 08:00-22:00,1098546295,way
Alfamart,,Malang,Jawa Timur,-7.9860391,112.6456806,convenience,,1098793997,way
Alfamart,Jalan Inspektur Marzuki,Palembang,Sumatera Selatan,-2.9629346,104.7321664,convenience,Mo-Su 07:00-23:00,1102762218,way
Alfamart,,Tulungagung,Jawa Timur,-8.0463401,111.8999855,convenience,,1103049889,way
Alfamart,Jalan Ngeksigondo,Yogyakarta,Yogyakarta,-7.8194553,110.397484,convenience,,1106598397,way
Alfamart,,Karanganyar,Jawa Tengah,-7.5573327,110.8691146,convenience,,1110708191,way
Alfamart,,Makassar,Sulawesi Selatan,-5.1416518,119.43524,convenience,,1111527036,way
Alfamart,,Parepare,Sulawesi Selatan,-4.0543659,119.6270198,convenience,,1111845468,way
Alfamart,,Tangerang Selatan,Banten,-6.3175929,106.6803977,convenience,,1113298006,way
Alfamart,,Sukabumi,Jawa Barat,-7.0277045,106.947079,convenience,,1116435850,way
Alfamart,,Cianjur,Jawa Barat,-6.7540719,107.1972679,convenience,,1116759318,way
Alfamart,,Cianjur,Jawa Barat,-6.7641398,107.1934832,convenience,,1116761204,way
Alfamart,,Cianjur,Jawa Barat,-6.7330648,107.0671453,convenience,,1117244038,way
Alfamart,,Cianjur,Jawa Barat,-6.7331478,107.0671412,convenience,,1117244039,way
Alfamart,,Kapuas,Kalimantan Tengah,-2.9980363,114.3687788,convenience,,1118588598,way
Alfamart,,Kapuas,Kalimantan Tengah,-2.9792533,114.4046393,convenience,,1119117544,way
Alfamart,,Subang,Jawa Barat,-6.5441642,107.7296612,convenience,,1119779816,way
Toko Alfamart Merthasari,,Tabanan,Bali,-8.4945088,114.9631131,convenience,07:00-02:00,1119926174,way
Alfamart,,Kota Bekasi,Jawa Barat,-6.295477,107.0012462,convenience,,1121235373,way
Alfamart,,Tangerang Selatan,Banten,-6.3267602,106.7232898,convenience,,1123214925,way
Alfamart,,Tangerang Selatan,Banten,-6.3276801,106.7257206,convenience,,1123881527,way
Alfamart,Jalan Cinambo,Bandung,Jawa Barat,-6.9250774,107.6865537,convenience,Mo-Su 07:00-22:00,1124330268,way
Alfamart,,Cianjur,Jawa Barat,-7.424901,107.0694502,convenience,,1125989213,way
Alfamart,,Kota Bogor,Jawa Barat,-6.583704,106.7901874,convenience,,1131906084,way
Alfamart,Jalan Jagarayu,Serang,Banten,-6.1301954,106.1462344,convenience,,1132290210,way
Alfamart,,Kota Bogor,Jawa Barat,-6.4277027,107.0069255,convenience,,1132679098,way
Alfamart,,Cianjur,Jawa Barat,-6.8627718,107.129667,convenience,,1135023317,way
Alfamart,,Cianjur,Jawa Barat,-6.8678746,107.1284315,convenience,,1135084393,way
Alfamart,,Cianjur,Jawa Barat,-6.8887016,107.1248853,convenience,,1135596742,way
Alfamart,,Kota Karawang,Jawa Barat,-6.3677943,107.3605966,convenience,,1136418795,way
Alfamart,,Rembang,Jawa Tengah,-6.6955494,111.4410959,convenience,,1136681168,way
Alfamart,,Rembang,Jawa Tengah,-6.7040711,111.3876817,convenience,,1136796854,way
Alfamart,,Jakarta,DKI Jakarta,-6.2582611,106.7681282,convenience,,1137599803,way
Alfamart,,Tangerang Selatan,Banten,-6.2950421,106.687059,convenience,,1141845936,way
Alfamart,,Sukabumi,Jawa Barat,-6.9486815,106.9148967,convenience,,1144265139,way
